date,store_id,sku_id,qty_sold,transaction_price,product_name,category,cost_price,sell_price,revenue,margin
2023-04-12,1,8801,41,94.99,Running Shoes,Apparel,40,95,3894.5899999999997,2254.5899999999997
2023-04-12,1,8802,30,20.37,Cotton T-Shirt,Apparel,8,20,611.1,371.1
2023-04-12,1,2205,22,86.59,Coffee Maker,Home,45,85,1904.98,914.98
2023-04-12,2,5501,40,455.37,4K LED Smart TV,Electronics,300,450,18214.8,6214.8
2023-04-12,2,5502,30,61.15,Bluetooth Speaker,Electronics,25,60,1834.5,1084.5
2023-04-12,2,8801,30,99.04,Running Shoes,Apparel,40,95,2971.2000000000003,1771.2000000000003
2023-04-12,2,8802,28,19.89,Cotton T-Shirt,Apparel,8,20,556.9200000000001,332.92
2023-04-12,2,2205,42,92.59,Coffee Maker,Home,45,85,3888.78,1998.7800000000002
2023-04-12,3,5501,51,407.47,4K LED Smart TV,Electronics,300,450,20780.97,5480.970000000001
2023-04-12,3,5502,28,60.55,Bluetooth Speaker,Electronics,25,60,1695.3999999999999,995.3999999999999
2023-04-12,3,8801,34,90.76,Running Shoes,Apparel,40,95,3085.84,1725.8400000000001
2023-04-12,3,8802,39,19.81,Cotton T-Shirt,Apparel,8,20,772.5899999999999,460.59
2023-04-12,3,2205,35,92.48,Coffee Maker,Home,45,85,3236.8,1661.8000000000002
2023-04-13,1,5501,32,408.13,4K LED Smart TV,Electronics,300,450,13060.16,3460.16
2023-04-13,1,5502,23,55.5,Bluetooth Speaker,Electronics,25,60,1276.5,701.5
2023-04-13,1,8801,39,102.24,Running Shoes,Apparel,40,95,3987.3599999999997,2427.3599999999997
2023-04-13,1,8802,38,18.43,Cotton T-Shirt,Apparel,8,20,700.34,396.34
2023-04-13,1,2205,34,90.94,Coffee Maker,Home,45,85,3091.96,1561.96
2023-04-13,2,5501,33,460.47,4K LED Smart TV,Electronics,300,450,15195.51,5295.510000000001
2023-04-13,2,5502,23,58.96,Bluetooth Speaker,Electronics,25,60,1356.08,781.08
2023-04-13,2,8801,32,98.45,Running Shoes,Apparel,40,95,3150.4,1870.4
2023-04-13,2,8802,41,21.97,Cotton T-Shirt,Apparel,8,20,900.77,572.77
2023-04-13,2,2205,41,86.71,Coffee Maker,Home,45,85,3555.1099999999997,1710.1099999999997
2023-04-13,3,5501,50,453.27,4K LED Smart TV,Electronics,300,450,22663.5,7663.499999999999
2023-04-13,3,5502,27,55.83,Bluetooth Speaker,Electronics,25,60,1507.4099999999999,832.41
2023-04-13,3,8801,25,95.33,Running Shoes,Apparel,40,95,2383.25,1383.25
2023-04-13,3,8802,36,19.57,Cotton T-Shirt,Apparel,8,20,704.52,416.52
2023-04-13,3,2205,41,82.28,Coffee Maker,Home,45,85,3373.48,1528.48
2023-04-14,1,5501,34,472.28,4K LED Smart TV,Electronics,300,450,16057.519999999999,5857.519999999999
2023-04-14,1,5502,27,59.11,Bluetooth Speaker,Electronics,25,60,1595.97,920.97
2023-04-14,1,8801,21,90.75,Running Shoes,Apparel,40,95,1905.75,1065.75
2023-04-14,1,8802,42,21.87,Cotton T-Shirt,Apparel,8,20,918.5400000000001,582.5400000000001
2023-04-14,1,2205,32,90.93,Coffee Maker,Home,45,85,2909.76,1469.7600000000002
2023-04-14,2,5501,27,485.35,4K LED Smart TV,Electronics,300,450,13104.45,5004.450000000001
2023-04-14,2,5502,52,63.31,Bluetooth Speaker,Electronics,25,60,3292.12,1992.1200000000001
2023-04-14,2,8801,30,102.03,Running Shoes,Apparel,40,95,3060.9,1860.9
2023-04-14,2,8802,38,19.81,Cotton T-Shirt,Apparel,8,20,752.78,448.78
2023-04-14,2,2205,38,83.64,Coffee Maker,Home,45,85,3178.32,1468.32
2023-04-14,3,5501,37,473.79,4K LED Smart TV,Electronics,300,450,17530.23,6430.2300000000005
2023-04-14,3,5502,32,63.31,Bluetooth Speaker,Electronics,25,60,2025.92,1225.92
2023-04-14,3,8801,13,91.44,Running Shoes,Apparel,40,95,1188.72,668.72
2023-04-14,3,8802,33,18.94,Cotton T-Shirt,Apparel,8,20,625.0200000000001,361.02000000000004
2023-04-14,3,2205,33,87.14,Coffee Maker,Home,45,85,2875.62,1390.6200000000001
2023-04-15,1,5501,47,485.58,4K LED Smart TV,Electronics,300,450,22822.26,8722.259999999998
2023-04-15,1,5502,43,56.45,Bluetooth Speaker,Electronics,25,60,2427.35,1352.3500000000001
2023-04-15,1,8801,44,100.8,Running Shoes,Apparel,40,95,4435.2,2675.2
2023-04-15,1,8802,39,18.63,Cotton T-Shirt,Apparel,8,20,726.5699999999999,414.56999999999994
2023-04-15,1,2205,49,77.11,Coffee Maker,Home,45,85,3778.39,1573.3899999999999
2023-04-15,2,5501,49,429.94,4K LED Smart TV,Electronics,300,450,21067.06,6367.0599999999995
2023-04-15,2,5502,32,61.45,Bluetooth Speaker,Electronics,25,60,1966.4,1166.4
2023-04-15,2,8801,52,100.53,Running Shoes,Apparel,40,95,5227.56,3147.56
2023-04-15,2,8802,46,21.4,Cotton T-Shirt,Apparel,8,20,984.4,616.4
2023-04-15,2,2205,39,79.44,Coffee Maker,Home,45,85,3098.16,1343.1599999999999
2023-04-15,3,5501,39,423.14,4K LED Smart TV,Electronics,300,450,16502.46,4802.459999999999
2023-04-15,3,5502,66,58.61,Bluetooth Speaker,Electronics,25,60,3868.2599999999998,2218.2599999999998
2023-04-15,3,8801,68,88.29,Running Shoes,Apparel,40,95,6003.72,3283.7200000000003
2023-04-15,3,8802,76,20.94,Cotton T-Shirt,Apparel,8,20,1591.44,983.44
2023-04-15,3,2205,31,89.38,Coffee Maker,Home,45,85,2770.7799999999997,1375.7799999999997
2023-04-16,1,5501,59,410.27,4K LED Smart TV,Electronics,300,450,24205.93,6505.9299999999985
2023-04-16,1,5502,35,62.24,Bluetooth Speaker,Electronics,25,60,2178.4,1303.4
2023-04-16,1,8801,64,100.83,Running Shoes,Apparel,40,95,6453.12,3893.12
2023-04-16,1,8802,55,21.41,Cotton T-Shirt,Apparel,8,20,1177.55,737.55
2023-04-16,1,2205,37,77.31,Coffee Maker,Home,45,85,2860.4700000000003,1195.47
2023-04-16,2,5501,33,439.03,4K LED Smart TV,Electronics,300,450,14487.99,4587.989999999999
2023-04-16,2,5502,31,61.62,Bluetooth Speaker,Electronics,25,60,1910.22,1135.22
2023-04-16,2,8801,85,93.1,Running Shoes,Apparel,40,95,7913.499999999999,4513.499999999999
2023-04-16,2,8802,41,18.86,Cotton T-Shirt,Apparel,8,20,773.26,445.26
2023-04-16,2,2205,43,92.96,Coffee Maker,Home,45,85,3997.2799999999997,2062.2799999999997
2023-04-16,3,5501,58,471.09,4K LED Smart TV,Electronics,300,450,27323.219999999998,9923.22
2023-04-16,3,5502,49,65.93,Bluetooth Speaker,Electronics,25,60,3230.57,2005.5700000000004
2023-04-16,3,8801,57,94.96,Running Shoes,Apparel,40,95,5412.719999999999,3132.72
2023-04-16,3,8802,61,18.24,Cotton T-Shirt,Apparel,8,20,1112.6399999999999,624.6399999999999
2023-04-16,3,2205,47,90.92,Coffee Maker,Home,45,85,4273.24,2158.2400000000002
2023-04-17,1,5501,34,458.23,4K LED Smart TV,Electronics,300,450,15579.82,5379.820000000001
2023-04-17,1,5502,25,65.23,Bluetooth Speaker,Electronics,25,60,1630.75,1005.7500000000001
2023-04-17,1,8801,38,101.68,Running Shoes,Apparel,40,95,3863.84,2343.84
2023-04-17,1,8802,27,21.73,Cotton T-Shirt,Apparel,8,20,586.71,370.71000000000004
2023-04-17,1,2205,37,92.39,Coffee Maker,Home,45,85,3418.43,1753.43
2023-04-17,2,5501,29,454.64,4K LED Smart TV,Electronics,300,450,13184.56,4484.5599999999995
2023-04-17,2,5502,40,63.43,Bluetooth Speaker,Electronics,25,60,2537.2,1537.2
2023-04-17,2,8801,39,100.16,Running Shoes,Apparel,40,95,3906.24,2346.24
2023-04-17,2,8802,36,19.02,Cotton T-Shirt,Apparel,8,20,684.72,396.71999999999997
2023-04-17,2,2205,40,86.07,Coffee Maker,Home,45,85,3442.7999999999997,1642.7999999999997
2023-04-17,3,5501,36,479.47,4K LED Smart TV,Electronics,300,450,17260.920000000002,6460.920000000001
2023-04-17,3,5502,41,60.59,Bluetooth Speaker,Electronics,25,60,2484.19,1459.19
2023-04-17,3,8801,33,103.12,Running Shoes,Apparel,40,95,3402.96,2082.96
2023-04-17,3,8802,31,18.53,Cotton T-Shirt,Apparel,8,20,574.4300000000001,326.43000000000006
2023-04-17,3,2205,31,82.05,Coffee Maker,Home,45,85,2543.5499999999997,1148.55
2023-04-18,1,5501,36,423.66,4K LED Smart TV,Electronics,300,450,15251.76,4451.760000000001
2023-04-18,1,5502,26,64.22,Bluetooth Speaker,Electronics,25,60,1669.72,1019.72
2023-04-18,1,8801,27,90.56,Running Shoes,Apparel,40,95,2445.12,1365.1200000000001
2023-04-18,1,8802,36,21.59,Cotton T-Shirt,Apparel,8,20,777.24,489.24
2023-04-18,1,2205,34,86.91,Coffee Maker,Home,45,85,2954.94,1424.9399999999998
2023-04-18,2,5501,36,467.75,4K LED Smart TV,Electronics,300,450,16839.0,6039.0
2023-04-18,2,5502,32,65.74,Bluetooth Speaker,Electronics,25,60,2103.68,1303.6799999999998
2023-04-18,2,8801,36,101.67,Running Shoes,Apparel,40,95,3660.12,2220.12
2023-04-18,2,8802,40,20.74,Cotton T-Shirt,Apparel,8,20,829.5999999999999,509.5999999999999
2023-04-18,2,2205,43,77.71,Coffee Maker,Home,45,85,3341.5299999999997,1406.5299999999997
2023-04-18,3,5501,27,434.86,4K LED Smart TV,Electronics,300,450,11741.220000000001,3641.2200000000003
2023-04-18,3,5502,26,64.76,Bluetooth Speaker,Electronics,25,60,1683.7600000000002,1033.7600000000002
2023-04-18,3,8801,37,97.34,Running Shoes,Apparel,40,95,3601.58,2121.58
2023-04-18,3,8802,31,20.43,Cotton T-Shirt,Apparel,8,20,633.33,385.33
2023-04-18,3,2205,33,87.99,Coffee Maker,Home,45,85,2903.6699999999996,1418.6699999999998
2023-04-19,1,5501,32,471.78,4K LED Smart TV,Electronics,300,450,15096.96,5496.959999999999
2023-04-19,1,5502,41,65.91,Bluetooth Speaker,Electronics,25,60,2702.31,1677.31
2023-04-19,1,8801,21,99.06,Running Shoes,Apparel,40,95,2080.26,1240.26
2023-04-19,1,8802,39,18.12,Cotton T-Shirt,Apparel,8,20,706.6800000000001,394.68000000000006
2023-04-19,1,2205,16,90.26,Coffee Maker,Home,45,85,1444.16,724.1600000000001
2023-04-19,2,5501,21,409.31,4K LED Smart TV,Electronics,300,450,8595.51,2295.51
2023-04-19,2,5502,15,59.04,Bluetooth Speaker,Electronics,25,60,885.6,510.59999999999997
2023-04-19,2,8802,28,18.54,Cotton T-Shirt,Apparel,8,20,519.12,295.12
2023-04-19,2,2205,42,91.19,Coffee Maker,Home,45,85,3829.98,1939.98
2023-04-19,3,5501,52,457.02,4K LED Smart TV,Electronics,300,450,23765.04,8165.039999999999
2023-04-19,3,5502,44,55.48,Bluetooth Speaker,Electronics,25,60,2441.12,1341.12
2023-04-19,3,8801,41,91.09,Running Shoes,Apparel,40,95,3734.69,2094.69
2023-04-19,3,8802,20,19.65,Cotton T-Shirt,Apparel,8,20,393.0,232.99999999999997
2023-04-19,3,2205,34,78.87,Coffee Maker,Home,45,85,2681.58,1151.5800000000002
2023-04-20,1,5501,53,422.66,4K LED Smart TV,Electronics,300,450,22400.98,6500.980000000001
2023-04-20,1,5502,43,63.72,Bluetooth Speaker,Electronics,25,60,2739.96,1664.96
2023-04-20,1,8801,40,87.04,Running Shoes,Apparel,40,95,3481.6000000000004,1881.6000000000004
2023-04-20,1,8802,29,20.76,Cotton T-Shirt,Apparel,8,20,602.0400000000001,370.04
2023-04-20,1,2205,32,84.19,Coffee Maker,Home,45,85,2694.08,1254.08
2023-04-20,2,5501,34,488.9,4K LED Smart TV,Electronics,300,450,16622.6,6422.599999999999
2023-04-20,2,5502,18,65.77,Bluetooth Speaker,Electronics,25,60,1183.86,733.8599999999999
2023-04-20,2,8801,32,102.22,Running Shoes,Apparel,40,95,3271.04,1991.04
2023-04-20,2,8802,36,20.29,Cotton T-Shirt,Apparel,8,20,730.4399999999999,442.43999999999994
2023-04-20,2,2205,28,80.78,Coffee Maker,Home,45,85,2261.84,1001.84
2023-04-20,3,5501,46,488.92,4K LED Smart TV,Electronics,300,450,22490.32,8690.320000000002
2023-04-20,3,5502,24,59.87,Bluetooth Speaker,Electronics,25,60,1436.8799999999999,836.8799999999999
2023-04-20,3,8801,25,101.06,Running Shoes,Apparel,40,95,2526.5,1526.5
2023-04-20,3,8802,29,19.06,Cotton T-Shirt,Apparel,8,20,552.74,320.73999999999995
2023-04-20,3,2205,42,89.92,Coffee Maker,Home,45,85,3776.64,1886.64
2023-04-21,1,5501,56,475.05,4K LED Smart TV,Electronics,300,450,26602.8,9802.800000000001
2023-04-21,1,5502,50,63.31,Bluetooth Speaker,Electronics,25,60,3165.5,1915.5
2023-04-21,1,8801,37,95.41,Running Shoes,Apparel,40,95,3530.17,2050.17
2023-04-21,1,8802,43,18.11,Cotton T-Shirt,Apparel,8,20,778.73,434.72999999999996
2023-04-21,1,2205,38,83.87,Coffee Maker,Home,45,85,3187.0600000000004,1477.0600000000002
2023-04-21,2,5501,50,486.45,4K LED Smart TV,Electronics,300,450,24322.5,9322.5
2023-04-21,2,5502,39,63.08,Bluetooth Speaker,Electronics,25,60,2460.12,1485.12
2023-04-21,2,8801,26,104.16,Running Shoes,Apparel,40,95,2708.16,1668.1599999999999
2023-04-21,2,8802,36,19.88,Cotton T-Shirt,Apparel,8,20,715.68,427.67999999999995
2023-04-21,2,2205,36,89.4,Coffee Maker,Home,45,85,3218.4,1598.4
2023-04-21,3,5501,45,443.44,4K LED Smart TV,Electronics,300,450,19954.8,6454.8
2023-04-21,3,5502,28,54.28,Bluetooth Speaker,Electronics,25,60,1519.8400000000001,819.84
2023-04-21,3,8801,52,86.43,Running Shoes,Apparel,40,95,4494.360000000001,2414.3600000000006
2023-04-21,3,8802,57,21.74,Cotton T-Shirt,Apparel,8,20,1239.1799999999998,783.18
2023-04-21,3,2205,32,83.04,Coffee Maker,Home,45,85,2657.28,1217.2800000000002
2023-04-22,1,5501,35,434.23,4K LED Smart TV,Electronics,300,450,15198.050000000001,4698.050000000001
2023-04-22,1,5502,56,56.91,Bluetooth Speaker,Electronics,25,60,3186.96,1786.9599999999998
2023-04-22,1,8801,29,99.63,Running Shoes,Apparel,40,95,2889.27,1729.27
2023-04-22,1,8802,57,21.86,Cotton T-Shirt,Apparel,8,20,1246.02,790.02
2023-04-22,1,2205,60,87.45,Coffee Maker,Home,45,85,5247.0,2547.0
2023-04-22,2,5501,43,466.14,4K LED Smart TV,Electronics,300,450,20044.02,7144.0199999999995
2023-04-22,2,5502,50,55.41,Bluetooth Speaker,Electronics,25,60,2770.5,1520.4999999999998
2023-04-22,2,8801,32,102.59,Running Shoes,Apparel,40,95,3282.88,2002.88
2023-04-22,2,8802,52,18.99,Cotton T-Shirt,Apparel,8,20,987.4799999999999,571.4799999999999
2023-04-22,3,5501,23,480.74,4K LED Smart TV,Electronics,300,450,11057.02,4157.02
2023-04-22,3,5502,11,65.6,Bluetooth Speaker,Electronics,25,60,721.5999999999999,446.5999999999999
2023-04-22,3,8801,41,102.19,Running Shoes,Apparel,40,95,4189.79,2549.79
2023-04-22,3,8802,45,21.18,Cotton T-Shirt,Apparel,8,20,953.1,593.1
2023-04-22,3,2205,38,79.26,Coffee Maker,Home,45,85,3011.88,1301.88
2023-04-23,1,5501,64,484.51,4K LED Smart TV,Electronics,300,450,31008.64,11808.64
2023-04-23,1,5502,28,63.72,Bluetooth Speaker,Electronics,25,60,1784.1599999999999,1084.1599999999999
2023-04-23,1,8801,61,91.92,Running Shoes,Apparel,40,95,5607.12,3167.12
2023-04-23,1,8802,59,20.97,Cotton T-Shirt,Apparel,8,20,1237.23,765.2299999999999
2023-04-23,1,2205,52,86.26,Coffee Maker,Home,45,85,4485.52,2145.5200000000004
2023-04-23,2,5501,56,473.14,4K LED Smart TV,Electronics,300,450,26495.84,9695.84
2023-04-23,2,5502,65,56.1,Bluetooth Speaker,Electronics,25,60,3646.5,2021.5
2023-04-23,2,8801,58,101.87,Running Shoes,Apparel,40,95,5908.46,3588.46
2023-04-23,2,8802,41,19.32,Cotton T-Shirt,Apparel,8,20,792.12,464.12
2023-04-23,2,2205,75,83.47,Coffee Maker,Home,45,85,6260.25,2885.25
2023-04-23,3,5501,44,443.52,4K LED Smart TV,Electronics,300,450,19514.879999999997,6314.879999999999
2023-04-23,3,8801,37,101.94,Running Shoes,Apparel,40,95,3771.7799999999997,2291.7799999999997
2023-04-23,3,8802,57,18.02,Cotton T-Shirt,Apparel,8,20,1027.1399999999999,571.14
2023-04-23,3,2205,17,89.73,Coffee Maker,Home,45,85,1525.41,760.4100000000001
2023-04-24,1,5501,37,469.95,4K LED Smart TV,Electronics,300,450,17388.149999999998,6288.15
2023-04-24,1,5502,39,62.84,Bluetooth Speaker,Electronics,25,60,2450.76,1475.7600000000002
2023-04-24,1,8801,36,86.35,Running Shoes,Apparel,40,95,3108.6,1668.6
2023-04-24,1,8802,32,21.17,Cotton T-Shirt,Apparel,8,20,677.44,421.44000000000005
2023-04-24,1,2205,28,79.41,Coffee Maker,Home,45,85,2223.48,963.4799999999999
2023-04-24,2,5501,28,412.7,4K LED Smart TV,Electronics,300,450,11555.6,3155.5999999999995
2023-04-24,2,5502,38,56.08,Bluetooth Speaker,Electronics,25,60,2131.04,1181.04
2023-04-24,2,8801,21,91.84,Running Shoes,Apparel,40,95,1928.64,1088.64
2023-04-24,2,8802,23,21.97,Cotton T-Shirt,Apparel,8,20,505.30999999999995,321.30999999999995
2023-04-24,2,2205,37,85.12,Coffee Maker,Home,45,85,3149.44,1484.44
2023-04-24,3,5501,37,427.0,4K LED Smart TV,Electronics,300,450,15799.0,4699.0
2023-04-24,3,5502,30,57.31,Bluetooth Speaker,Electronics,25,60,1719.3000000000002,969.3000000000001
2023-04-24,3,8801,38,93.06,Running Shoes,Apparel,40,95,3536.28,2016.2800000000002
2023-04-24,3,8802,44,18.8,Cotton T-Shirt,Apparel,8,20,827.2,475.20000000000005
2023-04-24,3,2205,34,79.52,Coffee Maker,Home,45,85,2703.68,1173.6799999999998
2023-04-25,1,5501,29,445.58,4K LED Smart TV,Electronics,300,450,12921.82,4221.82
2023-04-25,1,5502,46,60.94,Bluetooth Speaker,Electronics,25,60,2803.24,1653.2399999999998
2023-04-25,1,8801,31,86.63,Running Shoes,Apparel,40,95,2685.5299999999997,1445.5299999999997
2023-04-25,1,8802,25,18.84,Cotton T-Shirt,Apparel,8,20,471.0,271.0
2023-04-25,1,2205,34,91.99,Coffee Maker,Home,45,85,3127.66,1597.6599999999999
2023-04-25,2,5501,28,424.28,4K LED Smart TV,Electronics,300,450,11879.84,3479.8399999999992
2023-04-25,2,8801,42,89.49,Running Shoes,Apparel,40,95,3758.58,2078.58
2023-04-25,2,8802,22,19.03,Cotton T-Shirt,Apparel,8,20,418.66,242.66000000000003
2023-04-25,2,2205,46,87.96,Coffee Maker,Home,45,85,4046.16,1976.1599999999996
2023-04-25,3,5501,32,409.21,4K LED Smart TV,Electronics,300,450,13094.72,3494.7199999999993
2023-04-25,3,8801,29,102.13,Running Shoes,Apparel,40,95,2961.77,1801.77
2023-04-25,3,8802,31,18.21,Cotton T-Shirt,Apparel,8,20,564.51,316.51000000000005
2023-04-25,3,2205,38,91.34,Coffee Maker,Home,45,85,3470.92,1760.92
2023-04-26,1,5501,28,427.89,4K LED Smart TV,Electronics,300,450,11980.92,3580.9199999999996
2023-04-26,1,5502,31,54.05,Bluetooth Speaker,Electronics,25,60,1675.55,900.55
2023-04-26,1,8801,27,95.86,Running Shoes,Apparel,40,95,2588.22,1508.22
2023-04-26,1,8802,30,18.22,Cotton T-Shirt,Apparel,8,20,546.5999999999999,306.59999999999997
2023-04-26,1,2205,44,92.84,Coffee Maker,Home,45,85,4084.96,2104.96
2023-04-26,2,5501,37,437.1,4K LED Smart TV,Electronics,300,450,16172.7,5072.700000000001
2023-04-26,2,5502,29,54.64,Bluetooth Speaker,Electronics,25,60,1584.56,859.5600000000001
2023-04-26,2,8801,33,86.1,Running Shoes,Apparel,40,95,2841.2999999999997,1521.2999999999997
2023-04-26,2,8802,28,21.32,Cotton T-Shirt,Apparel,8,20,596.96,372.96000000000004
2023-04-26,2,2205,52,86.17,Coffee Maker,Home,45,85,4480.84,2140.84
2023-04-26,3,5501,36,434.62,4K LED Smart TV,Electronics,300,450,15646.32,4846.32
2023-04-26,3,5502,34,63.86,Bluetooth Speaker,Electronics,25,60,2171.24,1321.24
2023-04-26,3,8801,42,100.41,Running Shoes,Apparel,40,95,4217.22,2537.22
2023-04-26,3,8802,37,21.23,Cotton T-Shirt,Apparel,8,20,785.51,489.51
2023-04-26,3,2205,34,79.39,Coffee Maker,Home,45,85,2699.26,1169.26
2023-04-27,1,5501,32,471.41,4K LED Smart TV,Electronics,300,450,15085.12,5485.120000000001
2023-04-27,1,5502,40,63.04,Bluetooth Speaker,Electronics,25,60,2521.6,1521.6
2023-04-27,1,8801,27,103.41,Running Shoes,Apparel,40,95,2792.0699999999997,1712.07
2023-04-27,1,8802,55,21.95,Cotton T-Shirt,Apparel,8,20,1207.25,767.25
2023-04-27,1,2205,36,87.61,Coffee Maker,Home,45,85,3153.96,1533.96
2023-04-27,2,5501,14,466.41,4K LED Smart TV,Electronics,300,450,6529.740000000001,2329.7400000000002
2023-04-27,2,5502,45,61.69,Bluetooth Speaker,Electronics,25,60,2776.0499999999997,1651.05
2023-04-27,2,8801,49,92.77,Running Shoes,Apparel,40,95,4545.73,2585.73
2023-04-27,2,8802,23,20.99,Cotton T-Shirt,Apparel,8,20,482.77,298.77
2023-04-27,2,2205,30,83.42,Coffee Maker,Home,45,85,2502.6,1152.6000000000001
2023-04-27,3,5501,48,478.65,4K LED Smart TV,Electronics,300,450,22975.199999999997,8575.199999999999
2023-04-27,3,5502,16,63.51,Bluetooth Speaker,Electronics,25,60,1016.16,616.16
2023-04-27,3,8801,35,90.61,Running Shoes,Apparel,40,95,3171.35,1771.35
2023-04-27,3,8802,37,20.84,Cotton T-Shirt,Apparel,8,20,771.08,475.08
2023-04-27,3,2205,23,81.65,Coffee Maker,Home,45,85,1877.95,842.9500000000002
2023-04-28,1,5501,30,442.67,4K LED Smart TV,Electronics,300,450,13280.1,4280.1
2023-04-28,1,8801,25,102.16,Running Shoes,Apparel,40,95,2554.0,1554.0
2023-04-28,1,8802,39,19.21,Cotton T-Shirt,Apparel,8,20,749.19,437.19000000000005
2023-04-28,1,2205,26,81.56,Coffee Maker,Home,45,85,2120.56,950.5600000000001
2023-04-28,2,5501,31,424.51,4K LED Smart TV,Electronics,300,450,13159.81,3859.8099999999995
2023-04-28,2,5502,27,60.33,Bluetooth Speaker,Electronics,25,60,1628.9099999999999,953.91
2023-04-28,2,8801,33,98.78,Running Shoes,Apparel,40,95,3259.7400000000002,1939.74
2023-04-28,2,8802,35,18.95,Cotton T-Shirt,Apparel,8,20,663.25,383.25
2023-04-28,2,2205,20,80.09,Coffee Maker,Home,45,85,1601.8000000000002,701.8000000000001
2023-04-28,3,5501,35,450.38,4K LED Smart TV,Electronics,300,450,15763.3,5263.3
2023-04-28,3,5502,28,54.21,Bluetooth Speaker,Electronics,25,60,1517.88,817.88
2023-04-28,3,8801,36,86.51,Running Shoes,Apparel,40,95,3114.36,1674.3600000000001
2023-04-28,3,8802,38,18.69,Cotton T-Shirt,Apparel,8,20,710.22,406.22
2023-04-28,3,2205,42,83.36,Coffee Maker,Home,45,85,3501.12,1611.12
2023-04-29,1,5501,53,482.27,4K LED Smart TV,Electronics,300,450,25560.309999999998,9660.31
2023-04-29,1,5502,44,54.71,Bluetooth Speaker,Electronics,25,60,2407.2400000000002,1307.24
2023-04-29,1,8801,19,99.08,Running Shoes,Apparel,40,95,1882.52,1122.52
2023-04-29,1,8802,39,19.23,Cotton T-Shirt,Apparel,8,20,749.97,437.97
2023-04-29,1,2205,43,88.78,Coffee Maker,Home,45,85,3817.54,1882.54
2023-04-29,2,5501,55,481.87,4K LED Smart TV,Electronics,300,450,26502.85,10002.85
2023-04-29,2,5502,48,62.67,Bluetooth Speaker,Electronics,25,60,3008.16,1808.16
2023-04-29,2,8801,34,90.07,Running Shoes,Apparel,40,95,3062.3799999999997,1702.3799999999997
2023-04-29,2,8802,50,19.62,Cotton T-Shirt,Apparel,8,20,981.0,581.0
2023-04-29,2,2205,66,85.02,Coffee Maker,Home,45,85,5611.32,2641.3199999999997
2023-04-29,3,5501,56,445.2,4K LED Smart TV,Electronics,300,450,24931.2,8131.199999999999
2023-04-29,3,5502,53,65.07,Bluetooth Speaker,Electronics,25,60,3448.7099999999996,2123.7099999999996
2023-04-29,3,8801,30,89.83,Running Shoes,Apparel,40,95,2694.9,1494.8999999999999
2023-04-29,3,8802,53,18.24,Cotton T-Shirt,Apparel,8,20,966.7199999999999,542.7199999999999
2023-04-29,3,2205,66,79.66,Coffee Maker,Home,45,85,5257.5599999999995,2287.56
2023-04-30,1,5501,56,436.39,4K LED Smart TV,Electronics,300,450,24437.84,7637.839999999999
2023-04-30,1,5502,43,59.03,Bluetooth Speaker,Electronics,25,60,2538.29,1463.29
2023-04-30,1,8801,41,100.56,Running Shoes,Apparel,40,95,4122.96,2482.96
2023-04-30,1,8802,44,18.87,Cotton T-Shirt,Apparel,8,20,830.2800000000001,478.28000000000003
2023-04-30,1,2205,45,83.57,Coffee Maker,Home,45,85,3760.6499999999996,1735.6499999999996
2023-04-30,2,5501,48,424.5,4K LED Smart TV,Electronics,300,450,20376.0,5976.0
2023-04-30,2,5502,38,54.38,Bluetooth Speaker,Electronics,25,60,2066.44,1116.44
2023-04-30,2,8801,55,102.72,Running Shoes,Apparel,40,95,5649.6,3449.6
2023-04-30,2,8802,67,20.03,Cotton T-Shirt,Apparel,8,20,1342.01,806.0100000000001
2023-04-30,2,2205,44,91.56,Coffee Maker,Home,45,85,4028.6400000000003,2048.6400000000003
2023-04-30,3,5501,45,411.46,4K LED Smart TV,Electronics,300,450,18515.7,5015.699999999999
2023-04-30,3,5502,44,55.88,Bluetooth Speaker,Electronics,25,60,2458.7200000000003,1358.72
2023-04-30,3,8801,54,100.2,Running Shoes,Apparel,40,95,5410.8,3250.8
2023-04-30,3,8802,68,19.82,Cotton T-Shirt,Apparel,8,20,1347.76,803.76
2023-04-30,3,2205,60,83.18,Coffee Maker,Home,45,85,4990.8,2290.8
2023-05-01,1,5501,30,462.26,4K LED Smart TV,Electronics,300,450,13867.8,4867.799999999999
2023-05-01,1,5502,43,62.5,Bluetooth Speaker,Electronics,25,60,2687.5,1612.5
2023-05-01,1,8801,38,95.9,Running Shoes,Apparel,40,95,3644.2000000000003,2124.2000000000003
2023-05-01,1,8802,36,18.22,Cotton T-Shirt,Apparel,8,20,655.92,367.91999999999996
2023-05-01,1,2205,46,81.41,Coffee Maker,Home,45,85,3744.8599999999997,1674.86
2023-05-01,2,5501,36,431.26,4K LED Smart TV,Electronics,300,450,15525.36,4725.36
2023-05-01,2,5502,26,65.76,Bluetooth Speaker,Electronics,25,60,1709.7600000000002,1059.7600000000002
2023-05-01,2,8802,38,19.84,Cotton T-Shirt,Apparel,8,20,753.92,449.92
2023-05-01,2,2205,32,79.36,Coffee Maker,Home,45,85,2539.52,1099.52
2023-05-01,3,5501,41,437.56,4K LED Smart TV,Electronics,300,450,17939.96,5639.96
2023-05-01,3,5502,52,65.23,Bluetooth Speaker,Electronics,25,60,3391.96,2091.96
2023-05-01,3,8801,39,98.42,Running Shoes,Apparel,40,95,3838.38,2278.38
